    halos_ID     halos_RA    halos_DEC      halos_z      halos_X      halos_Y      halos_Z      halos_M   halos_Rvir 
   117092636      265.221      25.1168      0.33407     -69.8486      835.564      393.073   4.3853e+12      389.035
     3680929      226.588      21.6422     0.262837     -473.703      500.713      273.493   3.2818e+12      344.103
   127896123      342.706      28.2303     0.306199      718.995      223.858      404.288   4.3853e+12      394.932
   122416988      310.433      20.7308     0.301666      511.336      600.115      298.402   7.1464e+12      450.118
   123393098      275.608      26.8935     0.304413      74.0942      754.526      384.525   3.7356e+12      378.138
     7541564       252.45      5.06244     0.332793     -277.165      876.415      81.4288   2.2973e+13      682.099
     9182794        307.2      29.6162     0.278822      411.858      542.596      387.232   2.5618e+13      733.704
     6394253      276.097      4.88713     0.296472      87.7833       821.86       70.672   4.7922e+13      857.902
     7940846      297.812      45.9561     0.264572      242.019      458.799      536.328   4.4204e+12      382.049
   128630416      335.319      3.15243     0.328409      827.102      380.099      50.1333   7.7961e+12      478.826
     4487543      184.054      69.1716     0.113429     -117.612      8.33643      309.929   4.4204e+12      360.525
     3674354      237.397      30.1067     0.198693     -265.389      414.935      285.596   1.2223e+14      1134.56
     3996508      242.534       5.3546     0.313222     -400.792      771.023      81.4473   2.8565e+13      739.717
     5773905      287.811      10.4133     0.075484      66.9629      208.423      40.2311   9.0083e+12      474.208
    18269141       293.46      37.8712     0.216644      194.255      447.612      379.462   2.6791e+12      321.507
    11165754      321.018      7.67483     0.328218      701.933      568.049      121.685   4.6883e+12      395.053
    16891565      221.265      77.5481     0.165145     -77.3111      67.8353      465.788   1.3496e+13      540.465
     6303441      274.586      28.5744      0.27319      53.9827      673.006      367.722   5.2576e+12      417.295
     9616791       291.91      19.1621     0.327918      320.887      797.835      298.828   3.3823e+12      360.415
   123255583      306.374      4.88636     0.325292       533.99      724.973      76.9761   1.5105e+13      606.343
     7766868      303.361      73.9188     0.283147      121.082      183.899      763.775   3.0474e+12      332.529
    10108876      357.161      6.34598      0.25376      712.267      35.3239       79.311    2.746e+12      322.127
    16498677      244.146       24.343     0.315895     -349.491      721.219      362.587   2.5786e+12      340.561
    18402855      287.915      43.4915     0.332146      205.566      635.871       633.98   8.2381e+12      482.404
   117032342      236.596      10.1265     0.334579      -502.58      762.086      163.046   4.8726e+12      384.846
    17669915      253.833      20.1214     0.337765     -244.558       843.59      321.793   3.3153e+12      346.506
     6037395      309.896      67.7483     0.320099      216.264      258.688      824.108   9.3432e+12      529.335
   117073910      248.094      29.5631     0.290956     -264.553      657.898      402.219   1.1369e+13      541.681
     7489445      234.351      23.2349     0.264139     -398.983      556.281      293.901   2.5786e+12      324.111
   110049586      210.722      6.40034     0.291406     -697.449      414.473      91.0078   2.7611e+12       349.03
     4544475      232.453      77.0149      0.20058     -78.6699      102.349      559.814   2.8733e+13      728.722
    10203784      357.687      43.7948     0.337447      674.074      27.2227      646.824   3.4493e+12      358.077
    12367632      355.987      5.84015     0.333243       916.89      64.3221       94.014   6.5972e+12      436.173
    17497546      259.035      7.17249     0.241624     -129.319      667.471      85.5575   2.7795e+12      328.164
     2149481      203.024      25.4169     0.259647     -609.421       258.98      314.659   8.6734e+12      481.867
    17384751      266.157      41.4491     0.255338     -36.2573      539.747      477.747   3.4158e+12      362.393
     7919284      289.245      45.1531     0.228856      151.335      433.471      461.589   5.4586e+12      423.293
    17515137      255.204      17.7552     0.268416     -183.929      696.358      230.622   5.5255e+12       418.27
     4713631      231.567      68.6954     0.251972     -160.979      202.865      664.082   3.5497e+12      351.416
     3735975      236.103      43.2777     0.253194     -290.728      432.704      490.868    2.813e+12      336.899
     6604159      354.104      62.3564     0.313867      403.567      41.6797      774.621   4.8893e+12      410.608
    11201932      319.251      15.0024     0.310969      634.428       546.63      224.429    2.947e+12      379.874
     3488713      224.115      8.97235     0.171242      -350.26      339.603      77.0288   6.8316e+12      432.223
    12383299      354.613      11.5285     0.328311      889.057       83.833      182.146   3.2483e+12      354.334
    18325999      286.582      56.7586     0.322749       140.36      471.359      750.386   3.8444e+13      798.271
   115406896      184.356      57.7682     0.335221     -494.028      37.6316      785.808   7.7961e+12      462.349
   116960818      237.856      7.57045     0.319657     -469.025      746.403      117.159   3.2484e+12      340.663
     7995824      281.803       17.842     0.244496      134.912      645.635      212.302   2.7125e+12      337.275
   115396469       180.03      53.3864     0.317188     -526.611      0.27808      708.731   6.4968e+12      428.987
   123283877      287.928      5.62235     0.306104      261.755      809.058      83.7122    3.086e+12       334.21
    14610193      193.491       14.987     0.321055     -838.691      201.216      230.893   2.2939e+13      668.794
   117014289      237.965      12.4943     0.338613     -485.544      775.973      202.836    1.413e+13      573.425
     5848355      274.796      71.1979     0.155358      12.1194      144.455      425.774   1.1687e+13      518.446
     2001300      186.747      1.03623     0.238163     -671.207      79.4027      12.2252    7.133e+12      459.952
     5737915       299.04      78.9749     0.212135      56.2487      101.308      594.737   4.4204e+12      379.634
       24920      180.465      7.08842     0.290489     -807.766      6.55786       100.45   2.7795e+12      324.861
     8036436      287.844      35.8614     0.256488      179.992      559.121      424.589   2.6121e+12      323.526
    10958478      324.552      27.8033     0.314654      631.571       449.63      408.813   2.9135e+12      338.232
     2431972      217.597      11.3359     0.261633     -573.616      441.701      145.136   4.8893e+12      414.733
     7879460      298.302      18.5048      0.16195      210.475      390.862      148.578   3.1814e+12      324.528
   116304099      253.965      49.2359     0.317036      -159.18       553.85      668.462    2.079e+13      640.801
     4678543      234.867      49.2712     0.125467     -137.344       195.18      277.185   9.0753e+12      467.996
   122484997      320.197      24.8583      0.31708      615.294      512.695      371.058   7.9585e+12      480.436
    16249082       226.86      2.74118     0.248196     -479.988      512.203       33.609   3.0139e+12      348.069
    16422363       230.36      11.9146     0.298167     -520.563      628.356       172.17   5.3581e+12      411.503
     4957819      245.253      32.8132     0.233669     -233.592      506.779      359.804   2.2521e+14      1409.21
